Organization Name,Organization Name URL,Categories,CB Rank (Company),Number of Articles,Estimated Revenue Range,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),Number of Alumni,Number of Enrollments,School Type,School Program,School Method,Number of Founders (Alumni),Headquarters Location,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Company Type,Investor Type,Investment Stage,Number of Portfolio Organizations,Accelerator Application Deadline,Category Groups
ImOffered,https://www.crunchbase.com/organization/imoffered,"CRM, Human Resources, Information Technology, Insurance, Internet, Staffing Agency","473,814",,,,,,,,,,,,,,,"Quarry Bay, Hong Kong Island, Hong Kong",2,1-10,"Edwin Ty, Jason Li",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"507,398",,-0.3,-0.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,2016-01-01,year,,,For Profit,,,,,"Administrative Services, Financial Services, Information Technology, Internet Services, Sales and Marketing, Software"
TNG Corp,https://www.crunchbase.com/organization/tng-corp,Information Technology,"475,654",,,1,,,,,,,,,,,,"Jordan, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"509,349",,-0.2,1.1,-0.3,140,914.21,,,,1,,100%,,"30,545,156",,,3,,,,,,,,,,,,,,,For Profit,,,1,,Information Technology
Swuid,https://www.crunchbase.com/organization/swuid,"Advertising, Information Technology, Local, Marketing, Mobile, Mobile Advertising","479,396",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,1-10,"Ilkka Vesa, Matias Mikkola",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"513,333",,-0.3,-0.4,-0.4,,3.27,,,,,,,,,,,14,,,4,,,,,,,,2014-09-01,day,,,For Profit,,,,,"Advertising, Information Technology, Mobile, Sales and Marketing"
CWV Studios,https://www.crunchbase.com/organization/cwv-studios,"Consulting, Information Technology","483,156",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"517,300",,1.8,0.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,For Profit,,,,,Information Technology
Ucarry,https://www.crunchbase.com/organization/ucarry,Information Technology,"490,158",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",1,,Ramiro Botelho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"524,729",,-0.3,-0.9,3.8,,,,,,,,,,,,,2,,,,,,,,,,,2016-01-01,month,,,For Profit,,,,,Information Technology
Animae Technologies,https://www.crunchbase.com/organization/animae-technologies,"Information Services, Information Technology","491,212",,Less than $1M,,,,,,,,,,,,,"New Territories, New Territories, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2,"525,858",,-0.3,-0.7,-0.3,,"1,152.1",-100%,,,,,,,,,,4,,,,,,,,,,,2014-01-01,year,,,For Profit,,,,,Information Technology
Riverland,https://www.crunchbase.com/organization/riverland,"Advertising, Consulting, Information Technology","492,357",,,,,,,,,,,,,,,"Cyberport, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"527,067",,-0.3,-0.4,3.7,123,279.01,,377,,5.27,,,,"24,028,970",,,3,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Advertising, Information Technology, Sales and Marketing"
Be Laboratory,https://www.crunchbase.com/organization/be-laboratory,Information Technology,"492,724",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,1,,,,Seed,2017-11-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"527,459",,1.2,2.3,0.5,155,25.96,,,,1,,100%,,"29,548,024",,,12,,,,,,,,,,,2017-01-01,year,,,For Profit,,,,,Information Technology
Ungert Design,https://www.crunchbase.com/organization/ungert-design,"Apps, Information Technology, iOS","493,827",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",1,1-10,Ilya Belikin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"528,622",,0.8,-0.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01,year,,,For Profit,,,,,"Apps, Information Technology, Mobile, Platforms, Software"
LalaChat.ai,https://www.crunchbase.com/organization/lalachat-ai,"Artificial Intelligence, Information Technology","495,540",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",3,1-10,"Isaac Wong, Jack Lee, Ryan Lam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"530,445",,-0.4,-0.8,-0.2,,,,,,,,,,,,,4,,,,,,,,,,,2017-04-15,day,,,For Profit,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software"
HKMIT,https://www.crunchbase.com/organization/hkmit,"Consulting, Information Technology","496,156",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"531,115",,-0.2,-0.7,-0.8,,,,,,,,,,,,,9,,,,,,,,,,,2018-06-01,day,,,For Profit,,,,,Information Technology
GCG Capital,https://www.crunchbase.com/organization/gcg-capital,"Communities, Information Technology","496,366",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"531,334",,-0.2,-0.5,0,,15.4,-100%,,,,,,,,,,32,,,,,,,,,,,,,,,For Profit,,,,,"Community and Lifestyle, Information Technology"
LetsApp,https://www.crunchbase.com/organization/letsapp-24ec,"E-Commerce, Information Technology","498,451",,,,,,,,,,,,,,,"Cyberport, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"533,552",,-0.3,1.4,3.8,"1,937",322.89,,16,,2.45,,22.76%,,"9,262,006",,,16,,,,,,,,,,,,,,,For Profit,,,,,"Commerce and Shopping, Information Technology"
Menuscript,https://www.crunchbase.com/organization/menuscript,"Information Technology, Mobile","499,566",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Andrew H. Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"534,730",,-0.2,-0.1,-0.4,51,34.16,,30,,4,,,,"32,364,572",,,7,,,6,,,,,,,,2012-01-01,month,,,For Profit,,,,,"Information Technology, Mobile"
BOOSST,https://www.crunchbase.com/organization/boosst,"Information Technology, Mobile Apps, Product Design","501,519",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",1,1-10,Christophe Hochart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"536,805",,-0.3,-0.6,-0.1,,22.89,-100%,,,,,,,,,,6,,,13,,,,,,,,2010-04-01,day,,,,,,,,"Apps, Design, Information Technology, Mobile, Software"
LunaVault,https://www.crunchbase.com/organization/lunavault,Information Technology,"502,593",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"537,950",,-0.2,1.3,-0.2,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,Information Technology
China Bio-Med Regeneration Technology,https://www.crunchbase.com/organization/china-bio-med-regeneration-technology,"Advice, Biotechnology, Information Technology","505,853",,,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,"541,402",,0.4,-0.4,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,For Profit,,,,,"Biotechnology, Information Technology, Media and Entertainment, Science and Engineering"
MagicCart,https://www.crunchbase.com/organization/magiccart,"E-Commerce, Information Technology, Shopping","506,329",,$1M to $10M,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"541,907",,-0.2,-0.6,-1.2,397,168.24,308.04%,922,"10,818.86%",22.76,"1,037.77%",11.55%,11.55%,"10,972,338","-19,735,989",-64.27%,29,,,,,,,,,,,2015-01-01,year,,,,,,,,"Commerce and Shopping, Information Technology"
Sundance InterTech,https://www.crunchbase.com/organization/sundance-intertech,"Communities, Consulting, Government, Information Technology, Legal, Non Profit","506,391",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Ashley Chau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"541,970",,-0.2,0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,2017-06-26,day,,,For Profit,,,,,"Community and Lifestyle, Government and Military, Information Technology, Professional Services"
Tale,https://www.crunchbase.com/organization/tale,"Artificial Intelligence, Information Technology, Software","508,776",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Jaime Lao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"544,494",,-0.4,-1,-0.2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,For Profit,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software"
Unplugged Collection,https://www.crunchbase.com/organization/unplugged-collection,"Hotel, Information Technology, Software","511,761",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"547,648",,-0.2,-0.6,-0.8,,36.55,-100%,,,,,,,,,,12,,,,,,,,,,,,,,,For Profit,,,,,"Information Technology, Software, Travel and Tourism"
EDCwifi,https://www.crunchbase.com/organization/edcwifi,"Consumer Electronics, Information Technology, Wireless","514,607",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"550,680",,-0.3,-0.7,-0.1,"5,978","5,600",-17.91%,102,2.85%,1.64,-48.08%,69.13%,-5.09%,"3,978,054","1,327,891",50.11%,23,,,,,,,,,,,2009-01-01,year,,,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology, Mobile"
Four Directions,https://www.crunchbase.com/organization/four-directions,"Consulting, CRM, Information Technology, Software","517,749",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"553,987",,-0.3,-0.7,3.5,"2,310","2,080.19",-15.46%,130,129.25%,2.79,13.82%,25.61%,8.52%,"7,401,998","272,985",3.83%,31,,,,,,,,,,,2010-01-01,year,,,For Profit,,,,,"Information Technology, Sales and Marketing, Software"
Saltver,https://www.crunchbase.com/organization/saltver,"Consulting, Financial Services, FinTech, Government, Information Technology","519,000",2,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"555,327",,1.2,0.8,2.6,,,,,,,,,,,,,2,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Financial Services, Government and Military, Information Technology"
iSEE Mobile Apps,https://www.crunchbase.com/organization/isee-mobile-apps,"Information Technology, Mobile Apps","522,594",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",4,,"Ching Lui, John Pun, Micheal Fung, Yuen Tam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"559,140",,-0.1,-0.6,3.3,51,82.92,,,,1,,100%,,,,,27,,,,,,,,,,,,,,,For Profit,,,,,"Apps, Information Technology, Mobile, Software"
Keysquare Communication,https://www.crunchbase.com/organization/keysquare-communication,Information Technology,"524,243",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"560,891",,-0.3,-0.3,-0.5,,167.35,,,,,,,,,,,4,12,2,,,,,,,,,,,,,,,,,,Information Technology
Fudan Microelectronics Group,https://www.crunchbase.com/organization/fudan-microelectronics-group,"Financial Services, Information Technology","527,138",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"563,985",,-0.2,-0.1,-0.1,617,885.38,5.23%,169,-58.27%,5.99,42.2%,28.81%,7.11%,,,,5,,,,,,,,,,,,,,,For Profit,,,,,"Financial Services, Information Technology"
Medical Tech Life,https://www.crunchbase.com/organization/medical-tech-life,"Automotive, Health Care, Information Technology, Logistics, Medical, Wearables","530,026",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"567,056",,-0.1,0.9,0.6,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,"Consumer Electronics, Hardware, Health Care, Information Technology, Transportation"
Move IT,https://www.crunchbase.com/organization/move-it,"Consulting, Information Technology, Recruiting","531,135",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",1,1-10,Jonathan Yip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"568,233",,0,-0.5,3.3,119,141.45,-42.84%,209,953.2%,7.4,449.65%,0%,-65.31%,"22,702,279","-2,770,770",-10.88%,29,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Information Technology, Professional Services"
Georisk Solutions Limited,https://www.crunchbase.com/organization/georisk-solutions-limited,"Consulting, CRM, Information Technology, Legal","531,508",,Less than $1M,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"568,632",,-0.2,0.5,0,,29.16,,,,,,,,,,,5,,,2,,,,,,,,2007-01-01,year,,,,,,,,"Information Technology, Professional Services, Sales and Marketing, Software"
Manli Technology Group,https://www.crunchbase.com/organization/manli-technology-group,"3D Printing, 3D Technology, Information Technology, Manufacturing, Software","538,769",,$10M to $50M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,3,"576,387",,-0.2,-0.5,-1.3,"18,649","38,556.68",-29.93%,84,1.18%,2.69,1.59%,46.92%,5.92%,"1,466,885","240,685",19.63%,15,,,,,,,,,,,1996-01-01,year,,,,,,,,"Hardware, Information Technology, Manufacturing, Software"
Hong Kong Technology Property,https://www.crunchbase.com/organization/hong-kong-technology-property,"Information Technology, Real Estate","540,375",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,1,,,,,2016-01-19,,,,Convertible Note,,,,,,,,"Chinaccelerator, SOSV",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"578,101",,0.8,1.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Information Technology, Real Estate"
LinguaBox Group,https://www.crunchbase.com/organization/linguabox-group,"EdTech, Education, Information Technology","544,971",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"582,978",,-0.2,2.2,0.5,,23.28,-100%,,,,,,,,,,11,,,,,,,,,,,,,,,For Profit,,,,,"Education, Information Technology, Software"
NetCel360,https://www.crunchbase.com/organization/netcel360,"Information Technology, Internet","546,491",,,1,1,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"584,603",,-0.2,-0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Information Technology, Internet Services"
App It,https://www.crunchbase.com/organization/app-it,Information Technology,"552,438",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"590,950",,-0.1,0.3,2.9,124,152.24,-14.74%,,,1,0%,100%,0%,"31,378,570","1,273,988",4.23%,1,,,,,,,,,,,2014-01-01,year,,,For Profit,,,,,Information Technology
Blehx,https://www.crunchbase.com/organization/blehx,"Information Technology, Mining","556,601",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"595,384",,1.1,-0.1,-0.5,,,,,,,,,,,,,4,,,,,,,,,,,2017-11-30,day,,,For Profit,,,,,"Information Technology, Natural Resources"
MeteorSpark,https://www.crunchbase.com/organization/meteorspark,"Consulting, Information Technology, Software, Web Development","567,871",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",1,1-10,Daniel Chcouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"607,451",,-0.1,0.3,2.7,,40.29,-100%,,,,,,,,,,16,,,,,,,,,,,2014-01-01,year,,,For Profit,,,,,"Information Technology, Software"
Capitive Technologies,https://www.crunchbase.com/organization/capitive-technologies,"Computer, Consumer Electronics, Information Technology, Software","576,120",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"616,251",,-0.2,-0.7,-0.8,,,,,,,,,,,,,4,,,,,,,,,,,2016-01-01,year,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Software"
X Horizon Group Limited,https://www.crunchbase.com/organization/x-horizon-group-limited,"Advertising, Information Technology, Internet","577,410",4,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"617,637",,-0.3,-0.7,-0.7,,207.23,,,,,,,,,,,1,,,,,,,,,,,2016-10-03,day,,,For Profit,,,,,"Advertising, Information Technology, Internet Services, Sales and Marketing"
BitwiseHacks,https://www.crunchbase.com/organization/bitwisehacks,"Communities, Information Technology, Internet","578,242",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",1,,Sasha Varlamov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"618,520",,-0.2,-0.7,2.5,136,22.8,,,,1,,100%,,"30,818,237",,,4,,,,,,,,,,,2016-01-01,year,,,For Profit,,,,,"Community and Lifestyle, Information Technology, Internet Services"
ACEPRO,https://www.crunchbase.com/organization/acepro,"Art, Commercial, Consulting, Information Technology, Logistics, Shipping","587,703",,,,,,,,,,,,,,,"Admiralty, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"628,669",,0,-0.4,2.2,,979.88,,,,,,,,,,,11,,,,,,,,,,,,,,,For Profit,,,,,"Information Technology, Media and Entertainment, Transportation"
STEP Technology,https://www.crunchbase.com/organization/step-technology-e8b9,Information Technology,"605,176",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"647,421",,-0.1,-0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology
Grouptap,https://www.crunchbase.com/organization/grouptap,"Apps, Information Technology, Messaging, Social Media","605,539",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",1,,Andrea Tamburini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"647,812",,-0.2,-0.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,For Profit,,,,,"Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software"
Total Cash Systems,https://www.crunchbase.com/organization/total-cash-systems,"Information Technology, Manufacturing","605,855",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"648,154",,-0.2,-0.4,-0.3,,69.3,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,"Information Technology, Manufacturing"
The Hong Kong Innovation Foundation,https://www.crunchbase.com/organization/the-hong-kong-innovation-foundation,Information Technology,"606,511",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"648,856",,2.1,2.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-profit,,,,,Information Technology
JanusHub,https://www.crunchbase.com/organization/janushub,"E-Commerce, Information Technology, Marketing Automation","607,346",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"649,750",,-0.3,-0.9,-0.1,,,,,,,,,,,,,2,,,,,,,,,,,2016-06-25,day,,,,,,,,"Commerce and Shopping, Information Technology, Sales and Marketing, Software"
NetNet Social,https://www.crunchbase.com/organization/netnet-social,"Information Technology, Software","609,787",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Miguel Angel Acevedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"652,388",,-0.1,-0.1,-0.1,,,,,,,,,,,,,21,,,7,,,,,,,,2009-07-01,month,,,For Profit,,,,,"Information Technology, Software"
Model agency,https://www.crunchbase.com/organization/model-agency-b978,Information Technology,"616,254",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"659,369",,-0.1,1.7,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,For Profit,,,,,Information Technology
Asian Data Roaming SIM Cards,https://www.crunchbase.com/organization/asian-data-roaming-sim-cards,Information Technology,"618,378",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"661,646",,-0.1,-0.4,-0.4,,,,,,,,,,,,,7,,,,,,,,,,,2016-07-26,day,,,,,,,,Information Technology
NE Systems Asia Ltd.,https://www.crunchbase.com/organization/ne-systems-asia-ltd,"Computer, Information Technology, Robotics, Software","619,059",,,,,,,,,,,,,,,"North Point, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"662,380",,0,-0.2,-0.3,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Science and Engineering, Software"
Synticate,https://www.crunchbase.com/organization/synticate,"Information Technology, Internet","621,551",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"665,111",,0,-0.4,1.7,,,,,,,,,,,,,18,,,,,,,,,,,,,,,For Profit,,,,,"Information Technology, Internet Services"
Smart InnovationLtd.,https://www.crunchbase.com/organization/smart-innovationltd,Information Technology,"628,748",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,1,,,,Early Stage Venture,2016-01-17,,,,Series A,,,,Series A,,,,Valor Capital Venture Capital Fund Management Ltd.,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"672,873",,0.6,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,Information Technology
BES Technologies,https://www.crunchbase.com/organization/bes-technologies,Information Technology,"630,596",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",1,,Brooke Tsui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"674,869",,-0.1,-0.5,1.7,,,,,,,,,,,,,10,,,,,,,,,,,,,,,For Profit,,,,,Information Technology
Cyberworld,https://www.crunchbase.com/organization/cyberworld,Information Technology,"634,701",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"679,313",,-0.1,-0.3,-0.7,"1,175","1,053.19",3.46%,5,-91.17%,2.37,-32.23%,11.87%,-11.61%,"11,729,173","2,055,725",21.25%,7,,,,,,,,,,,1991-01-01,year,,,For Profit,,,,,Information Technology
Bluegic,https://www.crunchbase.com/organization/bluegic,"Information Services, Information Technology, Manufacturing","635,682",,,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"680,367",,-0.1,-0.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01,year,,,For Profit,,,,,"Information Technology, Manufacturing"
